"cluster","#genes","genes"
"9","38","Gene5168, Gene2027, Gene811, Gene9505, Gene5365, Gene6664, Gene153, Gene9844, Gene1548, Gene5624, Gene9525, Gene8609, Gene6938, Gene9283, Gene4438, Gene5560, Gene7204, Gene7643, Gene766, Gene1709, Gene7612, Gene6219, Gene9464, Gene9679, Gene3410, Gene1468, Gene5838, Gene2569, Gene7614, Gene3062, Gene3609, Gene8836, Gene364, Gene4278, Gene3079, Gene7363, Gene7331, Gene4983"
"6","60","Gene4502, Gene1339, Gene4376, Gene5129, Gene6016, Gene3839, Gene946, Gene1798, Gene1970, Gene4168, Gene9338, Gene383, Gene2770, Gene5296, Gene2116, Gene1032, Gene7939, Gene3836, Gene6056, Gene1875, Gene492, Gene2716, Gene3414, Gene1464, Gene9798, Gene5504, Gene8455, Gene2332, Gene6477, Gene1180, Gene9015, Gene4882, Gene2253, Gene4449, Gene2757, Gene3644, Gene2788, Gene1624, Gene4865, Gene8705, Gene7672, Gene8475, Gene341, Gene2731, Gene9044, Gene8390, Gene2894, Gene5941, Gene9507, Gene103, Gene4843, Gene6783, Gene9342, Gene466, Gene9411, Gene3025, Gene4615, Gene7574, Gene5532, Gene6657"
"12","33","Gene1063, Gene9516, Gene7307, Gene1547, Gene3313, Gene51, Gene6156, Gene8199, Gene8467, Gene7382, Gene2471, Gene4692, Gene2823, Gene7135, Gene2613, Gene6152, Gene6631, Gene4525, Gene605, Gene4149, Gene8315, Gene2135, Gene3095, Gene2414, Gene9445, Gene6351, Gene4608, Gene245, Gene635, Gene6557, Gene4299, Gene7879, Gene7931"
"17","21","Gene3616, Gene5399, Gene8227, Gene409, Gene7738, Gene4234, Gene7288, Gene7837, Gene1994, Gene8910, Gene2700, Gene4414, Gene7296, Gene8654, Gene533, Gene6484, Gene2965, Gene1214, Gene7150, Gene8564, Gene1251"
"13","32","Gene1643, Gene3919, Gene2664, Gene2748, Gene290, Gene5003, Gene1419, Gene2023, Gene4707, Gene9627, Gene6450, Gene8425, Gene5336, Gene7287, Gene8397, Gene2952, Gene8291, Gene3145, Gene4212, Gene6289, Gene3710, Gene6984, Gene9478, Gene2702, Gene9636, Gene9122, Gene3559, Gene9155, Gene9523, Gene4064, Gene6476, Gene9618"
"10","37","Gene7245, Gene9278, Gene5590, Gene513, Gene8431, Gene493, Gene6596, Gene6619, Gene5257, Gene4114, Gene9553, Gene4979, Gene5483, Gene2425, Gene311, Gene5683, Gene1160, Gene6762, Gene3388, Gene7228, Gene4886, Gene3075, Gene3763, Gene1327, Gene816, Gene6750, Gene6893, Gene4250, Gene6185, Gene6736, Gene7080, Gene4374, Gene5019, Gene962, Gene9191, Gene3998, Gene154"
"5","62","Gene6045, Gene900, Gene9695, Gene8595, Gene9804, Gene9800, Gene2315, Gene731, Gene6070, Gene4569, Gene6244, Gene3900, Gene7353, Gene1779, Gene7993, Gene1541, Gene4435, Gene5199, Gene2604, Gene3626, Gene5189, Gene1100, Gene5981, Gene9889, Gene9991, Gene3779, Gene1891, Gene7977, Gene1155, Gene8823, Gene2973, Gene6158, Gene9617, Gene1949, Gene9841, Gene729, Gene4930, Gene1223, Gene3204, Gene3504, Gene1249, Gene4069, Gene3656, Gene6561, Gene4825, Gene3137, Gene3828, Gene468, Gene6682, Gene5529, Gene3507, Gene9635, Gene5469, Gene4730, Gene3415, Gene3408, Gene8518, Gene1639, Gene1992, Gene8953, Gene836, Gene1192"
"7","47","Gene9699, Gene4914, Gene797, Gene5846, Gene7634, Gene8052, Gene3600, Gene3886, Gene2543, Gene2947, Gene6349, Gene6757, Gene9504, Gene2246, Gene4815, Gene1617, Gene7036, Gene6687, Gene7926, Gene3372, Gene7911, Gene3085, Gene9140, Gene1772, Gene5198, Gene4611, Gene8593, Gene1536, Gene2878, Gene6141, Gene5446, Gene7786, Gene2029, Gene9962, Gene8388, Gene2175, Gene9476, Gene4688, Gene5431, Gene3040, Gene7651, Gene9330, Gene4736, Gene3317, Gene613, Gene1602, Gene4295"
"16","23","Gene6371, Gene5766, Gene5604, Gene8535, Gene8936, Gene5915, Gene9667, Gene8900, Gene1898, Gene3246, Gene588, Gene4572, Gene5333, Gene8830, Gene235, Gene1621, Gene5954, Gene9224, Gene9059, Gene3553, Gene8011, Gene7284, Gene1072"
"14","28","Gene673, Gene2304, Gene9508, Gene1866, Gene9807, Gene3993, Gene1255, Gene5606, Gene7579, Gene6847, Gene832, Gene9331, Gene7841, Gene6870, Gene7264, Gene6603, Gene7714, Gene5055, Gene9398, Gene4541, Gene7682, Gene255, Gene6786, Gene5099, Gene7300, Gene1437, Gene5453, Gene9639"
